date,instrument_type,value_rub_mm,value_usd_mm,num_trades,year,month,quarter
2015-09-24,futures,439376.346785,6653.08439886,1410230.0,2015,9,3
2015-09-25,futures,360671.91995,5422.40664075,1155624.0,2015,9,3
2015-09-28,futures,287960.269734,4384.77890713,1049908.0,2015,9,3
2015-09-29,futures,347442.52056,5300.662433979999,1102331.0,2015,9,3
2015-09-30,futures,400523.226142,6046.84753531,1163992.0,2015,9,3
2015-10-01,futures,411345.29243,6257.49649251,1259289.0,2015,10,4
2015-10-02,futures,404929.166386,6226.46088154,1252884.0,2015,10,4
2015-10-05,futures,433405.212269,6572.58129595,1261997.0,2015,10,4
2015-10-06,futures,433007.441176,6598.22873633,1313718.0,2015,10,4
2015-10-07,futures,501426.669779,7702.85623092,1498087.0,2015,10,4
2015-10-08,futures,424345.672631,6767.215193270001,1402363.0,2015,10,4
2015-10-09,futures,546899.815359,8779.305543040002,1734789.0,2015,10,4
2015-10-12,futures,368260.724052,6007.83931357,1282192.0,2015,10,4
2015-10-13,futures,514650.895616,8415.72265882,1556705.0,2015,10,4
2015-10-14,futures,423280.55931,6802.56171378,1358868.0,2015,10,4
2015-10-15,futures,409169.5684,6481.91468963,1295855.0,2015,10,4
2015-10-16,futures,432866.025638,6954.419602399999,1409498.0,2015,10,4
2015-10-19,futures,348376.720891,5677.7070063599995,1176463.0,2015,10,4
2015-10-20,futures,380539.149013,6193.47951501,1247988.0,2015,10,4
2015-10-21,futures,472311.20973,7598.06971671,1459437.0,2015,10,4
2015-10-22,futures,397696.946883,6349.8520200600005,1242064.0,2015,10,4
2015-10-23,futures,452655.805024,7209.18069821,1377923.0,2015,10,4
2015-10-26,futures,394605.598175,6371.944435609999,1233157.0,2015,10,4
2015-10-27,futures,429469.152846,6871.08868334,1335016.0,2015,10,4
2015-10-28,futures,564298.297273,8886.531380479999,1685226.0,2015,10,4
2015-10-29,futures,613575.203535,9393.9638516,1902469.0,2015,10,4
2015-10-30,futures,413677.362545,6446.725696760001,1345497.0,2015,10,4
2015-11-02,futures,386368.332949,6001.91276861,1276374.0,2015,11,4
2015-11-03,futures,454877.318912,7129.81676777,1415735.0,2015,11,4
2015-11-05,futures,404146.498884,6329.37627946,1312245.0,2015,11,4
2015-11-06,futures,454157.487151,7163.46899484,1359954.0,2015,11,4
2015-11-09,futures,390484.848368,6131.67755967,1166464.0,2015,11,4
2015-11-10,futures,374237.46713,5787.72029845,1147948.0,2015,11,4
2015-11-11,futures,340339.298955,5285.52679816,1039091.0,2015,11,4
2015-11-12,futures,491902.278909,7618.20677797,1353891.0,2015,11,4
2015-11-13,futures,516504.753925,7891.098554939999,1453741.0,2015,11,4
2015-11-16,futures,497842.642542,7471.266938229999,1419433.0,2015,11,4
2015-11-17,futures,579831.260129,8724.423006809999,1741573.0,2015,11,4
2015-11-18,futures,495522.019109,7567.54391972,1514426.0,2015,11,4
2015-11-19,futures,525503.647198,8112.31577141,1604482.0,2015,11,4
2015-11-20,futures,383218.970187,5903.669124149999,1212575.0,2015,11,4
2015-11-23,futures,662682.97079,10215.9789415,1851987.0,2015,11,4
2015-11-24,futures,565411.953811,8619.43942527,1745781.0,2015,11,4
2015-11-25,futures,463469.623995,7062.82476639,1416810.0,2015,11,4
2015-11-26,futures,314874.216671,4808.78904,1052188.0,2015,11,4
2015-11-27,futures,316275.229898,4815.1323907,1030203.0,2015,11,4
2015-11-30,futures,368019.999412,5555.91619193,1129537.0,2015,11,4
2015-12-01,futures,384777.645633,5765.58199549,1158672.0,2015,12,4
2015-12-02,futures,427195.59919,6447.41797553,1227609.0,2015,12,4
2015-12-03,futures,493371.606345,7392.42025563,1378320.0,2015,12,4
2015-12-04,futures,593852.749212,8762.883810059999,1593969.0,2015,12,4
2015-12-07,futures,437375.748015,6463.38171555,1229754.0,2015,12,4
2015-12-08,futures,532943.536552,7778.4261767,1495658.0,2015,12,4
2015-12-09,futures,478910.293358,6910.423178319999,1350766.0,2015,12,4
2015-12-10,futures,546928.453489,7903.59036834,1516655.0,2015,12,4
2015-12-11,futures,466692.97544,6742.64684209,1286872.0,2015,12,4
2015-12-14,futures,665939.306079,9626.80871232,1817011.0,2015,12,4
2015-12-15,futures,583228.975425,8305.21834896,1567711.0,2015,12,4
2015-12-16,futures,396145.984977,5592.95187707,1158781.0,2015,12,4
2015-12-17,futures,529813.548832,7525.632358989999,1446258.0,2015,12,4
2015-12-18,futures,477490.032131,6765.1738881599995,1291735.0,2015,12,4
2015-12-21,futures,337619.75142,4733.77244477,1063487.0,2015,12,4
2015-12-22,futures,235928.885615,3311.03631049,743861.0,2015,12,4
2015-12-23,futures,364656.486915,5127.26162721,979308.0,2015,12,4
2015-12-24,futures,429006.520779,6048.02710122,1180926.0,2015,12,4
2015-12-25,futures,166241.283313,2391.39317015,504341.0,2015,12,4
2015-12-28,futures,367244.18251,5226.26168737,943925.0,2015,12,4
2015-12-29,futures,313824.319318,4433.39223324,905054.0,2015,12,4
2015-12-30,futures,284043.860258,3917.48972174,782436.0,2015,12,4
2016-01-04,futures,231456.515343,3173.68480339,770018.0,2016,1,1
2016-01-05,futures,206498.46329,2831.4650546599996,747699.0,2016,1,1
2016-01-06,futures,247476.922498,3393.35337767,855439.0,2016,1,1
2016-01-11,futures,353661.323149,4849.33234721,1216517.0,2016,1,1
2016-01-12,futures,476888.813139,6278.92584451,1610803.0,2016,1,1
2016-01-13,futures,512626.680523,6691.89613249,1593430.0,2016,1,1
2016-01-14,futures,427905.822401,5598.84625823,1329339.0,2016,1,1
2016-01-15,futures,603041.355798,7880.5242319,1792887.0,2016,1,1
2016-01-18,futures,478554.378144,6250.30207202,1478711.0,2016,1,1
2016-01-19,futures,510856.106355,6493.84000004,1484218.0,2016,1,1
2016-01-20,futures,646824.762704,8241.2546754,1841852.0,2016,1,1
2016-01-21,futures,931612.160974,11724.0844105,2572188.0,2016,1,1
2016-01-22,futures,881200.030229,10541.767268,2733538.0,2016,1,1
2016-01-25,futures,755465.105567,9376.34328766,2456498.0,2016,1,1
2016-01-26,futures,779444.953581,10019.0233954,2491797.0,2016,1,1
2016-01-27,futures,691506.226325,8449.55151583,2258244.0,2016,1,1
2016-01-28,futures,820191.988304,10382.584485,2756803.0,2016,1,1
2016-01-29,futures,664617.962296,8590.41356303,2165762.0,2016,1,1
2016-02-01,futures,600812.623722,7765.70782684,2007559.0,2016,2,1
2016-02-02,futures,767192.317707,10051.4673521,2350075.0,2016,2,1
2016-02-03,futures,740083.142021,9497.09719214,2285323.0,2016,2,1
2016-02-04,futures,878057.308456,11078.2874496,2812792.0,2016,2,1
2016-02-05,futures,705284.83601,9224.1241734,2360050.0,2016,2,1
2016-02-08,futures,645426.310607,8345.21334258,2229288.0,2016,2,1
2016-02-09,futures,662623.459623,8621.01730678,2196127.0,2016,2,1
2016-02-10,futures,744035.753502,9456.41872512,2381149.0,2016,2,1
2016-02-11,futures,710390.861123,8984.45357306,2234415.0,2016,2,1
2016-02-12,futures,593131.507031,7497.13714609,1955361.0,2016,2,1
2016-02-15,futures,492801.82706,6199.14720605,1633325.0,2016,2,1
2016-02-16,futures,641832.46077,8251.98074511,2088602.0,2016,2,1
2016-02-17,futures,615420.318988,8071.61543692,1960555.0,2016,2,1
2016-02-18,futures,655718.395979,8422.81142114,2000499.0,2016,2,1
2016-02-19,futures,605784.451131,8028.15427401,1800413.0,2016,2,1
2016-02-20,futures,182262.915372,2386.71177468,645063.0,2016,2,1
2016-02-22,futures,299254.171091,3879.7365976399997,1047886.0,2016,2,1
2016-02-24,futures,541816.1301,7024.47642242,1621093.0,2016,2,1
2016-02-25,futures,621556.098751,8136.31780418,2004531.0,2016,2,1
2016-02-26,futures,734350.742638,9612.81405259,2189132.0,2016,2,1
2016-02-29,futures,503857.779301,6710.02485409,1653460.0,2016,2,1
2016-03-01,futures,535062.29302,7049.62480626,1671451.0,2016,3,1
2016-03-02,futures,483898.93358,6534.441723020001,1540878.0,2016,3,1
2016-03-03,futures,502439.888646,6824.25526781,1619916.0,2016,3,1
2016-03-04,futures,500718.056986,6782.573424239999,1572811.0,2016,3,1
2016-03-07,futures,389145.603393,5317.25731352,1283514.0,2016,3,1
2016-03-09,futures,542194.072424,7408.50049906,1601261.0,2016,3,1
2016-03-10,futures,634533.093095,8766.993790819999,1830352.0,2016,3,1
2016-03-11,futures,596847.751558,8395.33330461,1722597.0,2016,3,1
2016-03-14,futures,499882.723439,7110.02967625,1481995.0,2016,3,1
2016-03-15,futures,616725.375691,8790.9971989,1786281.0,2016,3,1
2016-03-16,futures,460909.361636,6533.94009759,1443415.0,2016,3,1
2016-03-17,futures,625452.530589,8806.01544498,1935922.0,2016,3,1
2016-03-18,futures,505298.817165,7370.1909452,1610822.0,2016,3,1
2016-03-21,futures,469142.610002,6858.5493826599995,1577221.0,2016,3,1
2016-03-22,futures,457291.159422,6645.84309842,1548125.0,2016,3,1
2016-03-23,futures,462447.00089,6823.1272373599995,1515060.0,2016,3,1
2016-03-24,futures,476240.103196,7040.712101640001,1508819.0,2016,3,1
2016-03-25,futures,283812.502397,4117.2345008,903141.0,2016,3,1
2016-03-28,futures,321648.66155,4700.0882821000005,1085760.0,2016,3,1
2016-03-29,futures,404340.675431,5965.4248987,1265228.0,2016,3,1
2016-03-30,futures,564670.436704,8212.80282138,1703325.0,2016,3,1
2016-03-31,futures,534178.65373,7901.162794270001,1748944.0,2016,3,1
2016-04-01,futures,527613.229926,7775.57548907,1599879.0,2016,4,2
2016-04-04,futures,516743.786352,7696.39693112,1621897.0,2016,4,2
2016-04-05,futures,469340.762632,6834.200398569999,1494812.0,2016,4,2
2016-04-06,futures,473056.716023,6866.83160604,1468776.0,2016,4,2
2016-04-07,futures,464648.019813,6781.054410850001,1456626.0,2016,4,2
2016-04-08,futures,427816.362775,6310.348144060001,1383589.0,2016,4,2
2016-04-11,futures,432535.700963,6411.14663288,1416742.0,2016,4,2
2016-04-12,futures,468926.028211,6985.86261767,1498625.0,2016,4,2
2016-04-13,futures,528614.904882,7967.595513220001,1635340.0,2016,4,2
2016-04-14,futures,460264.953482,6998.50308338,1457088.0,2016,4,2
2016-04-15,futures,401819.437548,6042.81555638,1277096.0,2016,4,2
2016-04-18,futures,642896.367315,9734.18760659,1942780.0,2016,4,2
2016-04-19,futures,522584.414881,7654.40228967,1714367.0,2016,4,2
2016-04-20,futures,511840.820359,7796.81785355,1682859.0,2016,4,2
2016-04-21,futures,600476.335644,9093.11130898,1854802.0,2016,4,2
2016-04-22,futures,562946.593894,8657.33380947,1860956.0,2016,4,2
2016-04-25,futures,426643.198857,6442.834301180001,1405094.0,2016,4,2
2016-04-26,futures,372814.523702,5595.33725605,1264881.0,2016,4,2
2016-04-27,futures,432598.491873,6509.55734364,1431293.0,2016,4,2
2016-04-28,futures,454011.610249,6967.4504118800005,1499260.0,2016,4,2
2016-04-29,futures,427115.495291,6559.57377818,1465176.0,2016,4,2
2016-05-04,futures,454735.848267,7068.42554982,1408938.0,2016,5,2
2016-05-05,futures,397376.192578,6005.21963401,1296297.0,2016,5,2
2016-05-06,futures,425354.908858,6455.354214909999,1372276.0,2016,5,2
2016-05-10,futures,360932.945143,5452.75234078,1241852.0,2016,5,2
2016-05-11,futures,429988.285563,6482.7860089099995,1375479.0,2016,5,2
2016-05-12,futures,407236.817523,6147.6389513,1341471.0,2016,5,2
2016-05-13,futures,424656.553677,6537.13019837,1406509.0,2016,5,2
2016-05-16,futures,346055.055819,5329.61432389,1148247.0,2016,5,2
2016-05-17,futures,396918.738421,6112.9688994200005,1303025.0,2016,5,2
2016-05-18,futures,397045.564889,6154.428430649999,1266382.0,2016,5,2
2016-05-19,futures,524550.467685,8062.05676687,1675371.0,2016,5,2
2016-05-20,futures,412124.153133,6224.40611278,1309588.0,2016,5,2
2016-05-23,futures,320002.346912,4820.9460572,1064133.0,2016,5,2
2016-05-24,futures,324716.876007,4843.08700559,1050250.0,2016,5,2
2016-05-25,futures,445701.72061,6647.37321061,1373508.0,2016,5,2
2016-05-26,futures,407766.876916,6188.14015828,1329649.0,2016,5,2
2016-05-27,futures,340564.661485,5222.88772364,1202199.0,2016,5,2
2016-05-30,futures,238621.897417,3613.2222929699997,856981.0,2016,5,2
2016-05-31,futures,332211.299066,5027.22050567,1154832.0,2016,5,2
2016-06-01,futures,478731.838144,7253.930349689999,1474253.0,2016,6,2
2016-06-02,futures,466817.361233,7007.62826174,1472429.0,2016,6,2
2016-06-03,futures,553046.560707,8285.45344742,1657747.0,2016,6,2
2016-06-06,futures,394743.86699,5904.66332784,1152705.0,2016,6,2
2016-06-07,futures,416119.232598,6325.01941951,1314187.0,2016,6,2
2016-06-08,futures,469201.512201,7195.36002296,1474061.0,2016,6,2
2016-06-09,futures,441123.276782,6820.1194004,1384337.0,2016,6,2
2016-06-10,futures,427182.652859,6701.934616760001,1298877.0,2016,6,2
2016-06-14,futures,528989.699718,8175.06571425,1516118.0,2016,6,2
2016-06-15,futures,445077.122133,6740.467633689999,1303477.0,2016,6,2
2016-06-16,futures,444290.893281,6740.29961467,1352830.0,2016,6,2
2016-06-17,futures,403122.891168,6120.739050069999,1263728.0,2016,6,2
2016-06-20,futures,291729.20408,4457.97823465,973946.0,2016,6,2
2016-06-21,futures,353564.125342,5511.44450572,1149327.0,2016,6,2
2016-06-22,futures,358024.012716,5578.9313279,1173063.0,2016,6,2
2016-06-23,futures,431694.118786,6775.2646703,1420239.0,2016,6,2
2016-06-24,futures,518866.443135,8066.8029068999995,1781509.0,2016,6,2
2016-06-27,futures,366874.222802,5598.6800104700005,1260227.0,2016,6,2
2016-06-28,futures,359545.588347,5526.47125903,1246667.0,2016,6,2
2016-06-29,futures,389429.20915,6008.82909373,1332608.0,2016,6,2
2016-06-30,futures,365406.605896,5686.5985433000005,1308533.0,2016,6,2
2016-07-01,futures,358129.988679,5580.47835512,1240056.0,2016,7,3
2016-07-04,futures,214907.474798,3357.06380071,797714.0,2016,7,3
2016-07-05,futures,329749.699044,5177.87243099,1133261.0,2016,7,3
2016-07-06,futures,367108.885516,5712.19223242,1249626.0,2016,7,3
2016-07-07,futures,439157.591209,6794.90752353,1466434.0,2016,7,3
2016-07-08,futures,483211.288295,7544.28240898,1632044.0,2016,7,3
2016-07-11,futures,303983.120332,4731.34315866,1083424.0,2016,7,3
2016-07-12,futures,327531.097373,5101.53977691,1086830.0,2016,7,3
2016-07-13,futures,379484.689858,5938.45803333,1300010.0,2016,7,3
2016-07-14,futures,387842.159948,6073.975420899999,1309618.0,2016,7,3
2016-07-15,futures,308621.802508,4854.27664446,1032335.0,2016,7,3
2016-07-18,futures,291487.15988,4614.35086568,978984.0,2016,7,3
