date,instrument_type,value_rub_mm,value_usd_mm,num_trades,year,month,quarter
2022-03-22,futures,91407.829099,873.1961217649999,368656.0,2022,3,1
2022-03-23,futures,151779.289067,1458.37714731,546914.0,2022,3,1
2022-03-24,futures,111102.408382,1076.9723713800001,533012.0,2022,3,1
2022-03-25,futures,156583.035085,1630.29549533,665817.0,2022,3,1
2022-03-28,futures,149123.625512,1558.86284297,661965.0,2022,3,1
2022-03-29,futures,225270.551794,2403.84742477,1091560.0,2022,3,1
2022-03-30,futures,162714.250348,1885.79208904,823119.0,2022,3,1
2022-03-31,futures,134115.653931,1594.99904182,856210.0,2022,3,1
2022-04-01,futures,117368.957652,1407.1379905699998,787210.0,2022,4,2
2022-04-04,futures,132038.295777,1582.6521605599999,854748.0,2022,4,2
2022-04-05,futures,146968.099344,1758.13462511,1074473.0,2022,4,2
2022-04-06,futures,180035.316674,2159.9399735300003,1190617.0,2022,4,2
2022-04-07,futures,232663.449928,2816.87837852,1339357.0,2022,4,2
2022-04-08,futures,284055.600512,3725.08973889,1653320.0,2022,4,2
2022-04-11,futures,223318.576979,2983.5441366,1398915.0,2022,4,2
2022-04-12,futures,164102.267471,2073.05579451,1100106.0,2022,4,2
2022-04-13,futures,129028.429145,1620.40238844,843614.0,2022,4,2
2022-04-14,futures,212101.145474,2656.34125064,1178464.0,2022,4,2
2022-04-15,futures,159733.225661,1965.0283640999999,976969.0,2022,4,2
2022-04-18,futures,195620.11009,2443.9163868,1163194.0,2022,4,2
2022-04-19,futures,186021.286981,2341.27749876,1219436.0,2022,4,2
2022-04-20,futures,219681.364314,2779.7668987800002,1361191.0,2022,4,2
2022-04-21,futures,244730.602731,3174.9837214,1364148.0,2022,4,2
2022-04-22,futures,229757.899072,3063.47950069,1333978.0,2022,4,2
2022-04-25,futures,201551.433337,2742.00984065,1165085.0,2022,4,2
2022-04-26,futures,205767.962756,2804.86474107,1270189.0,2022,4,2
2022-04-27,futures,168993.873187,2324.2529207199996,1179692.0,2022,4,2
2022-04-28,futures,190608.05179,2615.49763421,1345820.0,2022,4,2
2022-04-29,futures,233747.689227,3233.23492989,1436278.0,2022,4,2
2022-05-04,futures,225818.865675,3179.48608246,1437794.0,2022,5,2
2022-05-05,futures,181068.456412,2608.4541951700003,1129127.0,2022,5,2
2022-05-06,futures,238135.914456,3595.16642244,1387885.0,2022,5,2
2022-05-11,futures,263942.987623,3916.9804779899996,1475366.0,2022,5,2
2022-05-12,futures,270107.250961,3923.7589642,1525104.0,2022,5,2
2022-05-13,futures,299398.600263,4550.711645,1743936.0,2022,5,2
2022-05-16,futures,256753.583768,4025.6191020700003,1426024.0,2022,5,2
2022-05-17,futures,223295.943939,3519.54769821,1341501.0,2022,5,2
2022-05-18,futures,202576.547027,3188.03305846,1292856.0,2022,5,2
2022-05-19,futures,236558.512839,3721.56246256,1424714.0,2022,5,2
2022-05-20,futures,415726.45536,6661.9519761,2198621.0,2022,5,2
2022-05-23,futures,281465.498064,4779.82104575,1686805.0,2022,5,2
2022-05-24,futures,258153.477726,4434.96380654,1695254.0,2022,5,2
2022-05-25,futures,345160.338125,6058.739632520001,2081429.0,2022,5,2
2022-05-26,futures,472607.142344,8394.50266688,2697468.0,2022,5,2
2022-05-27,futures,502522.559154,8098.73664017,2448381.0,2022,5,2
2022-05-30,futures,426476.245422,6422.55451828,2420666.0,2022,5,2
2022-05-31,futures,343308.039368,5440.913496859999,2056409.0,2022,5,2
2022-06-01,futures,210167.567845,3411.42904196,1331016.0,2022,6,2
2022-06-02,futures,221372.039844,3601.10877152,1296838.0,2022,6,2
2022-06-03,futures,293966.089101,4774.11431752,1744022.0,2022,6,2
2022-06-06,futures,232776.994206,3756.53374204,1436081.0,2022,6,2
2022-06-07,futures,204226.800196,3341.98666974,1223327.0,2022,6,2
2022-06-08,futures,288704.725526,4736.24183682,1661894.0,2022,6,2
2022-06-09,futures,342013.853254,5678.633152810001,1974463.0,2022,6,2
2022-06-10,futures,370029.293257,6337.25743939,2222248.0,2022,6,2
2022-06-14,futures,322343.843397,5579.00660108,1755660.0,2022,6,2
2022-06-15,futures,213056.40292,3731.76914206,1173131.0,2022,6,2
2022-06-16,futures,243650.44726,4300.03754271,1356567.0,2022,6,2
2022-06-17,futures,182733.949614,3213.2379379,1072201.0,2022,6,2
2022-06-20,futures,179482.027943,3164.9040989699997,1070285.0,2022,6,2
2022-06-21,futures,197323.260762,3512.79644315,1065792.0,2022,6,2
2022-06-22,futures,189014.898894,3454.9709986999997,1060009.0,2022,6,2
2022-06-23,futures,202687.284722,3804.27646122,1160323.0,2022,6,2
2022-06-24,futures,150584.646024,2822.16744364,914310.0,2022,6,2
2022-06-27,futures,184077.080704,3452.08821463,1044720.0,2022,6,2
2022-06-28,futures,192637.445909,3609.8696672300002,1012344.0,2022,6,2
2022-06-29,futures,405799.241303,7660.94029445,2037102.0,2022,6,2
2022-06-30,futures,332933.662996,6507.94915743,2025634.0,2022,6,2
2022-07-01,futures,403580.143769,7685.440244840001,2130262.0,2022,7,3
2022-07-04,futures,257766.366404,4794.083544810001,1543155.0,2022,7,3
2022-07-05,futures,440201.099306,7991.19009447,2254208.0,2022,7,3
2022-07-06,futures,416889.292917,7124.87554505,2047436.0,2022,7,3
2022-07-07,futures,281335.289324,4471.95703969,1550449.0,2022,7,3
2022-07-08,futures,237879.394925,3767.33010981,1303890.0,2022,7,3
2022-07-11,futures,307893.451496,5025.486261569999,1676842.0,2022,7,3
2022-07-12,futures,314907.223664,5136.77174863,1920320.0,2022,7,3
2022-07-13,futures,293220.385496,4982.15732627,1772816.0,2022,7,3
2022-07-14,futures,247402.103329,4226.769254,1454872.0,2022,7,3
2022-07-15,futures,256575.133377,4404.20918034,1627664.0,2022,7,3
2022-07-18,futures,175667.604449,3037.53446515,1105853.0,2022,7,3
2022-07-19,futures,214568.590796,3793.5382096,1313971.0,2022,7,3
2022-07-20,futures,195020.815277,3517.88183482,1266237.0,2022,7,3
2022-07-21,futures,363266.191599,6623.01098102,2083613.0,2022,7,3
2022-07-22,futures,297964.443542,5275.73322041,1746936.0,2022,7,3
2022-07-25,futures,227483.048289,3963.6924553400004,1341299.0,2022,7,3
2022-07-26,futures,291942.870278,5052.47940587,1640605.0,2022,7,3
2022-07-27,futures,349340.277396,5955.28980142,1841218.0,2022,7,3
2022-07-28,futures,360450.778476,5985.5857786999995,1538126.0,2022,7,3
2022-07-29,futures,285185.910039,4737.0635405699995,1445004.0,2022,7,3
2022-08-01,futures,340882.139655,5559.96711235,1706305.0,2022,8,3
2022-08-02,futures,267599.990017,4312.60922565,1411558.0,2022,8,3
2022-08-03,futures,227303.067655,3778.3403727600003,1085009.0,2022,8,3
2022-08-04,futures,188644.015149,3131.67592142,988460.0,2022,8,3
2022-08-05,futures,223719.851658,3712.69958608,1150616.0,2022,8,3
2022-08-08,futures,237680.117996,3937.08286946,1194523.0,2022,8,3
2022-08-09,futures,175782.694527,2914.34327193,993520.0,2022,8,3
2022-08-10,futures,172486.014689,2856.60840406,920909.0,2022,8,3
2022-08-11,futures,161884.354919,2677.8016236900003,863878.0,2022,8,3
2022-08-12,futures,243458.276331,4015.94572894,1142068.0,2022,8,3
2022-08-15,futures,203712.872654,3345.077409,1007726.0,2022,8,3
2022-08-16,futures,164985.019085,2688.16009015,929732.0,2022,8,3
2022-08-17,futures,195899.809581,3189.26766563,1090534.0,2022,8,3
2022-08-18,futures,215429.944591,3545.8684127600004,1147915.0,2022,8,3
2022-08-19,futures,180264.896493,3006.5696498,1000418.0,2022,8,3
2022-08-22,futures,222762.971771,3767.20887252,1176535.0,2022,8,3
2022-08-23,futures,168749.93254,2824.6495766,964923.0,2022,8,3
2022-08-24,futures,138958.982475,2319.99276207,772157.0,2022,8,3
2022-08-25,futures,209642.065645,3494.1858421399997,1029810.0,2022,8,3
2022-08-26,futures,168537.731244,2819.77602847,911625.0,2022,8,3
2022-08-29,futures,157185.646822,2615.7325522399997,887020.0,2022,8,3
2022-08-30,futures,184933.427082,3063.65801712,1018886.0,2022,8,3
2022-08-31,futures,237367.280359,3932.024582,1374800.0,2022,8,3
2022-09-01,futures,160507.058478,2664.5217265700003,969780.0,2022,9,3
2022-09-02,futures,147351.441694,2446.1948917399995,920049.0,2022,9,3
2022-09-05,futures,214257.846304,3549.00169955,1214756.0,2022,9,3
2022-09-06,futures,157166.740857,2580.59482585,1009107.0,2022,9,3
2022-09-07,futures,168569.337925,2770.04354533,1016732.0,2022,9,3
2022-09-08,futures,159021.84425,2599.18609659,925079.0,2022,9,3
2022-09-09,futures,146188.175398,2404.37123399,774538.0,2022,9,3
2022-09-12,futures,149041.756843,2464.7385933299997,897833.0,2022,9,3
2022-09-13,futures,192417.15195,3182.72141347,1073397.0,2022,9,3
2022-09-14,futures,185772.328866,3092.72101542,1070152.0,2022,9,3
2022-09-15,futures,243018.68708,4065.55048975,1232997.0,2022,9,3
2022-09-16,futures,182923.362142,3065.77351272,992178.0,2022,9,3
2022-09-19,futures,137096.574662,2283.74014123,766710.0,2022,9,3
2022-09-20,futures,270800.226712,4500.86970279,1444115.0,2022,9,3
2022-09-21,futures,305452.984211,5089.54282391,1834590.0,2022,9,3
2022-09-22,futures,214598.977321,3525.6163257,1282896.0,2022,9,3
2022-09-23,futures,279958.186225,4679.08681044,1561814.0,2022,9,3
2022-09-26,futures,203651.478098,3505.15275398,1390911.0,2022,9,3
2022-09-27,futures,164413.043383,2834.75651965,1141274.0,2022,9,3
2022-09-28,futures,202808.320892,3486.14059661,1284366.0,2022,9,3
2022-09-29,futures,224430.769017,3839.80374205,1402873.0,2022,9,3
2022-09-30,futures,396040.224057,6898.09318546,2570151.0,2022,9,3
2022-10-03,futures,215568.697608,3898.25977117,1340818.0,2022,10,4
2022-10-04,futures,166705.164558,2895.8761457699998,1112036.0,2022,10,4
2022-10-05,futures,190015.45896,3232.03363355,1251333.0,2022,10,4
2022-10-06,futures,153361.110514,2581.64999022,958020.0,2022,10,4
2022-10-07,futures,200208.749193,3322.7792820500003,1181706.0,2022,10,4
2022-10-10,futures,200671.514409,3276.4033537532146,1450691.0,2022,10,4
2022-10-11,futures,211063.724288,3387.1756962155323,1314279.0,2022,10,4
2022-10-12,futures,192808.74417,3027.585330224232,1198622.0,2022,10,4
2022-10-13,futures,175034.69975,2745.3882660271443,1066913.0,2022,10,4
2022-10-14,futures,163964.137216,2582.449945677939,1000481.0,2022,10,4
2022-10-17,futures,145308.536323,2304.4436249004852,927034.0,2022,10,4
2022-10-18,futures,132418.790267,2143.968600611365,871122.0,2022,10,4
2022-10-19,futures,143956.475531,2333.047160131079,983559.0,2022,10,4
2022-10-20,futures,138097.486751,2242.1881093837524,908254.0,2022,10,4
2022-10-21,futures,139379.769809,2266.271390577186,935463.0,2022,10,4
2022-10-24,futures,141994.41583,2320.329431594979,984201.0,2022,10,4
2022-10-25,futures,133802.025468,2187.633769294785,906381.0,2022,10,4
2022-10-26,futures,139424.116742,2273.2464748274165,967038.0,2022,10,4
2022-10-27,futures,135675.503743,2208.7023239190135,895677.0,2022,10,4
2022-10-28,futures,123251.794228,2008.7027998872209,847727.0,2022,10,4
2022-10-31,futures,119517.847165,1942.2963642228806,819095.0,2022,10,4
2022-11-01,futures,103693.666747,1682.7131918004509,695910.0,2022,11,4
2022-11-02,futures,101940.517002,1659.5257336209352,664244.0,2022,11,4
2022-11-03,futures,149277.064674,2422.64072177547,909899.0,2022,11,4
2022-11-04,futures,,,,2022,11,4
2022-11-07,futures,160333.785467,2582.0516054625537,846622.0,2022,11,4
2022-11-08,futures,118464.976946,1934.542144596296,819636.0,2022,11,4
2022-11-09,futures,139222.504951,2283.1820469715008,923754.0,2022,11,4
2022-11-10,futures,216504.42747,3545.7013953237,1141275.0,2022,11,4
2022-11-11,futures,179684.062755,2933.9334974054345,973707.0,2022,11,4
2022-11-14,futures,160629.288376,2667.467453630897,988159.0,2022,11,4
2022-11-15,futures,151547.076692,2509.132336592812,954886.0,2022,11,4
2022-11-16,futures,163600.2299,2712.5831498418215,1039950.0,2022,11,4
2022-11-17,futures,114386.92986,1895.4426274764535,759821.0,2022,11,4
2022-11-18,futures,135054.825183,2236.3995201641346,852486.0,2022,11,4
2022-11-21,futures,117767.907413,1950.636239927386,801226.0,2022,11,4
2022-11-22,futures,118321.476256,1948.066631477216,773512.0,2022,11,4
2022-11-23,futures,135362.603525,2231.622008569554,902775.0,2022,11,4
2022-11-24,futures,134096.904973,2216.3202445611305,775664.0,2022,11,4
2022-11-25,futures,136826.946091,2265.849478046454,692543.0,2022,11,4
2022-11-28,futures,122323.629868,2022.5568226694245,739253.0,2022,11,4
2022-11-29,futures,137079.26808,2256.3745733473793,766119.0,2022,11,4
2022-11-30,futures,125225.569471,2050.384114257739,640183.0,2022,11,4
2022-12-01,futures,166748.596295,2738.958190005634,806089.0,2022,12,4
2022-12-02,futures,135439.45117,2214.9485292217723,749749.0,2022,12,4
2022-12-03,futures,,,,2022,12,4
2022-12-05,futures,182449.733523,2953.460604922064,886589.0,2022,12,4
2022-12-06,futures,138605.429191,2228.9242113599926,832965.0,2022,12,4
2022-12-07,futures,138380.099131,2199.6413803621986,905303.0,2022,12,4
2022-12-08,futures,162977.23798,2589.5215862796567,954728.0,2022,12,4
2022-12-09,futures,158294.102705,2529.7832376838273,879714.0,2022,12,4
2022-12-12,futures,154642.812059,2478.9930966331253,880724.0,2022,12,4
2022-12-13,futures,187253.311053,2983.2892720265613,1014149.0,2022,12,4
2022-12-14,futures,213050.72881,3370.415883218376,1034295.0,2022,12,4
2022-12-15,futures,282889.391594,4464.865158761975,1240083.0,2022,12,4
2022-12-16,futures,147207.051704,2289.325314401686,863998.0,2022,12,4
2022-12-19,futures,268226.229626,4151.607540049344,1288076.0,2022,12,4
2022-12-20,futures,228354.740344,3441.8039040565272,1149312.0,2022,12,4
2022-12-21,futures,205508.862604,2978.2296109339068,1080223.0,2022,12,4
2022-12-22,futures,310364.428376,4400.734320246833,1512343.0,2022,12,4
2022-12-23,futures,247507.588644,3431.3812535040606,1321220.0,2022,12,4
2022-12-26,futures,198593.231748,2891.741390704176,1139185.0,2022,12,4
2022-12-27,futures,211512.451899,3090.08720251809,1157645.0,2022,12,4
2022-12-28,futures,213900.580589,3058.580167599443,1103151.0,2022,12,4
2022-12-29,futures,299243.458597,4195.427180190702,1536767.0,2022,12,4
2022-12-30,futures,270074.22437,3752.187818605181,1186314.0,2022,12,4
2023-01-02,futures,,,,2023,1,1
2023-01-03,futures,128027.902352,1820.194097771459,772118.0,2023,1,1
2023-01-04,futures,124141.506264,1764.940554668562,784886.0,2023,1,1
2023-01-05,futures,114246.165913,1624.256846106273,742314.0,2023,1,1
2023-01-06,futures,119637.870208,1700.9116077199217,813344.0,2023,1,1
2023-01-09,futures,209315.921833,2975.879464481962,1187331.0,2023,1,1
2023-01-10,futures,150903.260917,2146.555214878478,916552.0,2023,1,1
2023-01-11,futures,196850.075601,2827.9237516915823,1120381.0,2023,1,1
2023-01-12,futures,161224.596107,2335.904504869589,992994.0,2023,1,1
2023-01-13,futures,213615.868025,3151.7224451329716,1189765.0,2023,1,1
2023-01-16,futures,165378.865859,2447.359737696524,998130.0,2023,1,1
2023-01-17,futures,138655.684861,2030.4189368304214,880404.0,2023,1,1
2023-01-18,futures,172992.330849,2519.3889533586544,980256.0,2023,1,1
2023-01-19,futures,154039.114957,2236.5740169849346,1000741.0,2023,1,1
2023-01-20,futures,138102.303345,2005.9393310790497,841075.0,2023,1,1
2023-01-23,futures,160534.058147,2337.910950272043,999348.0,2023,1,1
2023-01-24,futures,150969.825833,2199.802791728837,974701.0,2023,1,1
2023-01-25,futures,147349.189613,2143.1705369955303,879641.0,2023,1,1
2023-01-26,futures,190829.173389,2767.3527442199734,1064460.0,2023,1,1
2023-01-27,futures,143648.955417,2078.065156344257,832690.0,2023,1,1
2023-01-30,futures,149195.314324,2151.7354944243493,857744.0,2023,1,1
2023-01-31,futures,198450.197329,2851.59502834349,1024744.0,2023,1,1
2023-02-01,futures,146074.382203,2071.465797136593,880736.0,2023,2,1
2023-02-02,futures,173500.25806,2474.2734140786656,1020995.0,2023,2,1
2023-02-03,futures,202270.027049,2887.8638497945503,1108210.0,2023,2,1
2023-02-06,futures,149823.204003,2128.633126276023,929312.0,2023,2,1
2023-02-07,futures,140490.619338,1989.9774832540356,906575.0,2023,2,1
2023-02-08,futures,216959.109988,3060.400127347925,1193950.0,2023,2,1
2023-02-09,futures,227429.650124,3177.4435130622846,1201669.0,2023,2,1
2023-02-10,futures,199646.120892,2738.821521011758,982363.0,2023,2,1
2023-02-13,futures,178014.263028,2445.5095254305743,906011.0,2023,2,1
2023-02-14,futures,242467.605101,3293.0232240220453,1229361.0,2023,2,1
2023-02-15,futures,224629.213067,3041.0984040641983,1075135.0,2023,2,1
2023-02-16,futures,248970.681465,3355.051853985503,1104970.0,2023,2,1
2023-02-17,futures,319869.516208,4278.400993635957,1251090.0,2023,2,1
2023-02-20,futures,215213.364475,2878.76964952621,1087149.0,2023,2,1
2023-02-21,futures,235434.913422,3179.696628751864,1239662.0,2023,2,1
2023-02-22,futures,191232.812682,2554.552958899059,1087044.0,2023,2,1
2023-02-23,futures,,,,2023,2,1
2023-02-24,futures,217513.638136,2911.4900692422707,1193932.0,2023,2,1
2023-02-27,futures,270803.870545,3624.796985424723,1317385.0,2023,2,1
2023-02-28,futures,256886.86144,3405.5286851918872,1185346.0,2023,2,1
2023-03-01,futures,275486.94044,3678.39724354147,1217631.0,2023,3,1
2023-03-02,futures,218664.834284,2905.7947740969257,1190145.0,2023,3,1
2023-03-03,futures,195733.210856,2593.4237435688838,932728.0,2023,3,1
2023-03-06,futures,248427.654103,3292.2116071068867,1184913.0,2023,3,1
2023-03-07,futures,204674.453634,2711.896916955512,947176.0,2023,3,1
2023-03-09,futures,222388.667937,2947.1964814326434,1106464.0,2023,3,1
2023-03-10,futures,220403.906332,2903.765161917611,1082975.0,2023,3,1
2023-03-13,futures,406118.405619,5347.842993326362,1739417.0,2023,3,1
2023-03-14,futures,268679.825386,3560.517107349634,1235127.0,2023,3,1
2023-03-15,futures,342150.593694,4550.3166357106475,1635366.0,2023,3,1
2023-03-16,futures,415398.157772,5484.115372516196,1679399.0,2023,3,1
2023-03-17,futures,323034.87658,4227.679497706437,1387516.0,2023,3,1
2023-03-20,futures,309602.690519,4041.57842785793,1458174.0,2023,3,1
2023-03-21,futures,229657.761384,2973.2162132098774,1292703.0,2023,3,1
2023-03-22,futures,206000.665125,2680.9982277487625,1121862.0,2023,3,1
2023-03-23,futures,273439.78644,3553.191838463747,1234182.0,2023,3,1
2023-03-24,futures,260428.920386,3412.901015710182,1172823.0,2023,3,1
2023-03-27,futures,189665.502541,2480.9772739473547,959611.0,2023,3,1
2023-03-28,futures,194059.430417,2534.5312999339135,1056969.0,2023,3,1
2023-03-29,futures,167551.121718,2187.525660894666,942909.0,2023,3,1
2023-03-30,futures,208151.837562,2704.039688716661,937438.0,2023,3,1
2023-03-31,futures,211080.305573,2738.233714330562,1046177.0,2023,3,1
2023-04-03,futures,208832.379408,2700.769100749709,1040447.0,2023,4,2
2023-04-04,futures,212188.516517,2722.075618234532,1000338.0,2023,4,2
2023-04-05,futures,179736.807288,2264.9343188631524,848993.0,2023,4,2
2023-04-06,futures,218043.899551,2742.8251140747784,907893.0,2023,4,2
2023-04-07,futures,372491.69312,4617.400402869422,1371380.0,2023,4,2
2023-04-10,futures,285156.393544,3460.686242323917,1085727.0,2023,4,2
2023-04-11,futures,238803.665117,2921.3565886345314,1168202.0,2023,4,2
2023-04-12,futures,200635.694164,2441.420519664784,969115.0,2023,4,2
2023-04-13,futures,224577.006156,2735.628030462863,961438.0,2023,4,2
2023-04-14,futures,209675.801634,2567.1716914190006,916178.0,2023,4,2
2023-04-17,futures,282083.957206,3460.961753105657,1194270.0,2023,4,2
2023-04-18,futures,205774.419903,2520.8834222490104,1019147.0,2023,4,2
2023-04-19,futures,276215.001313,3384.8716136333555,1226107.0,2023,4,2
2023-04-20,futures,232195.259791,2843.616975723441,1124761.0,2023,4,2
2023-04-21,futures,187047.078348,2291.7156139026793,948168.0,2023,4,2
2023-04-24,futures,184847.675008,2268.4509544303764,810859.0,2023,4,2
2023-04-25,futures,215773.901111,2654.8782350060596,860534.0,2023,4,2
2023-04-26,futures,185424.211122,2273.7515450294854,822251.0,2023,4,2
2023-04-27,futures,227179.669273,2783.130043012518,960423.0,2023,4,2
2023-04-28,futures,349676.612946,4287.3489971934805,1338261.0,2023,4,2
2023-05-01,futures,,,,2023,5,2
2023-05-02,futures,252616.650914,3137.732546600206,1063927.0,2023,5,2
2023-05-03,futures,239653.594815,2997.1347848135774,1121029.0,2023,5,2
2023-05-04,futures,294236.693118,3710.0927044110804,1218108.0,2023,5,2
2023-05-05,futures,323682.1131,4117.364907478194,1244086.0,2023,5,2
2023-05-08,futures,156857.29083,2041.8622953188399,761520.0,2023,5,2
2023-05-09,futures,,,,2023,5,2
2023-05-10,futures,282771.071473,3680.922869395879,1225134.0,2023,5,2
2023-05-11,futures,385655.645679,5028.570384990006,1487106.0,2023,5,2
2023-05-12,futures,325804.549707,4293.421190953105,1270093.0,2023,5,2
2023-05-15,futures,250642.136003,3246.4873757093214,1056263.0,2023,5,2
2023-05-16,futures,262613.04349,3319.9964031787454,1113966.0,2023,5,2
2023-05-17,futures,293354.399264,3667.856124471429,1185872.0,2023,5,2
2023-05-18,futures,315935.718076,3911.8287319876877,1360423.0,2023,5,2
2023-05-19,futures,262005.706173,3273.573667209751,1219526.0,2023,5,2
2023-05-22,futures,218809.351288,2738.221349555058,1121703.0,2023,5,2
2023-05-23,futures,260774.692752,3262.2159545347076,1276328.0,2023,5,2
2023-05-24,futures,202020.463183,2520.011016858663,1025406.0,2023,5,2
2023-05-25,futures,240217.805817,3003.9654634229914,1214028.0,2023,5,2
2023-05-26,futures,190099.91391,2376.7212972328252,994868.0,2023,5,2
2023-05-29,futures,246030.192998,3076.6580713972194,1040582.0,2023,5,2
2023-05-30,futures,278772.86662,3482.245025263723,1276664.0,2023,5,2
2023-05-31,futures,293487.081487,3637.343735896152,1247770.0,2023,5,2
2023-06-01,futures,281916.302787,3480.69741767929,1087795.0,2023,6,2
2023-06-02,futures,278935.996071,3445.113129028712,1174548.0,2023,6,2
2023-06-05,futures,297728.521403,3681.314530006578,1212213.0,2023,6,2
2023-06-06,futures,248812.715426,3059.3206814018054,1182186.0,2023,6,2
2023-06-07,futures,307830.433706,3788.672935032775,1199089.0,2023,6,2
2023-06-08,futures,273336.71469,3355.549843293669,1093940.0,2023,6,2
2023-06-09,futures,283473.509932,3453.0777280888747,1078635.0,2023,6,2
2023-06-12,futures,,,,2023,6,2
2023-06-13,futures,427094.350954,5168.024749660281,1469025.0,2023,6,2
2023-06-14,futures,389583.290835,4657.830725964096,1420120.0,2023,6,2
2023-06-15,futures,473697.792673,5617.531626755561,1427536.0,2023,6,2
2023-06-16,futures,290950.022714,3465.2955084437913,1107651.0,2023,6,2
2023-06-19,futures,203066.129152,2427.5745925513274,899269.0,2023,6,2
2023-06-20,futures,225241.774364,2681.877518127892,966791.0,2023,6,2
2023-06-21,futures,324803.479247,3855.9847762294385,1175576.0,2023,6,2
2023-06-22,futures,248840.280634,2953.7095296789075,1006120.0,2023,6,2
2023-06-23,futures,276285.144793,3304.5418638833507,1175189.0,2023,6,2
2023-06-26,futures,378053.794599,4496.395600332067,1520185.0,2023,6,2
2023-06-27,futures,255357.696266,3016.123653988345,1111752.0,2023,6,2
2023-06-28,futures,288251.840507,3389.188534175031,1105612.0,2023,6,2
2023-06-29,futures,313472.8159,3661.2443926128717,1131529.0,2023,6,2
2023-06-30,futures,494363.909307,5680.1174402561755,1491799.0,2023,6,2
